invoice_no,stock_code
538488,22588
538488,21355
538488,22558
538488,35971
538488,22469
538488,22739
538488,85038
538488,84509A
538488,17165D
538488,84536A
538488,85152
538488,22473
538488,82552
538488,21430
538488,21429
538488,22562
538488,22563
538488,82484
538488,22411
538488,21931
538488,20713
538488,85099F
538488,85099C
538488,21928
538488,22411
538497,22118
538497,22622
538497,22529
538497,22534
538497,21892
538497,22730
538497,17090A
538497,84692
538497,22553
538497,85136B
538497,79066K
538497,17091A
538497,85123A
538497,21329
538497,21327
538497,22563
538497,22562
538497,22560
538497,85185B
538497,85185D
538497,22605
538497,22904
538497,20727
538497,22383
538497,20726
538497,20981
538497,20973
538497,20982
538497,20978
538497,22694
538497,22174
538497,70007
538497,72132
538497,22753
538497,22754
538497,22755
538497,22834
538497,21137
538497,22041
538497,22749
538497,20969
538497,20970
538497,20967
538497,21931
538499,20748
538499,22423
538501,82483
C538500,82484
538503,22423
538503,22834
538503,70006
538503,22837
538503,22511
538503,22113
538504,84882
538504,22457
538504,84946
538504,21326
538504,22681
538504,22680
538504,22677
538504,21494
538504,84946
538504,22595
538504,22561
538504,21143
538504,21494
538504,22837
538504,22592
538504,22696
538504,22469
538504,22694
538507,22161
538507,22219
538507,22791
538507,22154
538507,21818
538507,21819
538507,22227
538507,22339
538507,22337
538507,22338
538507,22339
538507,22335
538507,21098
538507,22296
538507,22297
538507,22295
538507,21390
538507,21143
538507,22157
538507,84836
538507,22294
538507,35961
538507,21135
538507,21592
538507,21730
538507,22469
538507,22470
538507,85114A
538507,85114C
538507,22659
538507,84029E
538507,21155
538507,21527
538507,22072
538507,21870
538507,22649
538507,22649
538507,37450
538507,22796
538507,82483
538507,20914
538507,84865
538507,85031A
538507,21175
538507,21169
538507,21166
538507,21181
538507,84755
538507,20717
538507,84406B
538507,22158
538507,82494L
538507,20828
538507,21844
538507,21259
538507,85175
538508,21463
538508,22300
538508,22301
538508,48111
538508,20685
538508,22690
538508,22689
538508,48116
538508,22834
538508,22654
538508,22460
538508,22644
538508,22646
538508,21829
538508,21833
538508,22755
538508,22754
538508,22753
538508,21889
538508,22547
538508,22546
538508,22544
538508,22531
538508,22537
538508,22536
538508,22535
538508,22534
538508,22297
538508,22296
538508,22121
538508,21755
538508,22118
538508,21891
538508,22621
538508,21452
538508,21989
538508,22560
538508,22489
538508,22418
538508,22435
538508,22449
538508,22450
538508,22451
538508,22505
538508,85123A
538508,21733
538508,82582
538508,85152
538508,21175
538508,21166
538508,21908
538508,22178
538508,21429
538508,70006
538508,70007
538508,20956
538508,22752
538508,22112
538508,22111
538508,21479
538508,21217
538508,21471
538508,21472
538508,22113
538508,22835
538508,21485
538508,84030E
538508,84029E
538508,84032B
538508,22197
538508,22837
538508,21638
538508,21647
538508,22074
538508,22075
538508,85049B
538508,85049C
538508,85049A
538508,85049E
538508,21873
538508,20856
538508,20854
538508,20857
538508,21464
538508,84375
538508,22579
538508,22581
538508,22577
538508,22578
538508,22574
538508,22576
538508,22573
538508,22154
538508,21807
538508,22893
538508,21843
538508,22594
538508,22593
538508,22595
538508,22935
538508,22932
538508,22930
538508,22937
538508,22423
538508,21592
538508,21584
538508,21588
538508,84754
538508,85099C
538508,22589
538508,22588
538508,22801
538508,21743
538508,21744
538508,22812
538508,22469
538508,22695
538508,22470
538509,21034
538509,22127
538509,22557
538509,22437
538509,22319
538509,22083
538509,21035
538509,22505
538509,20716
538509,22468
538509,22780
538509,22557
538509,22663
538509,22637
538509,22086
538509,20718
538509,22386
538509,22371
538509,22890
538509,20665
538509,22278
538509,21094
538509,21080
538510,22739
538510,85099C
538510,22733
538510,22154
538510,22603
538510,22739
538510,22735
538510,22735
538510,22812
538510,22812
538510,22733
538510,22086
538510,84247E
538510,48173C
538510,20718
538510,16216
538510,48116
538510,22211
538510,20977
538510,20980
538510,20828
538510,20985
538510,84946
538510,90094
538510,21056
538510,85099C
538510,22423
538510,22445
538510,22255
538510,21481
538510,22739
538510,22735
538510,48173C
538510,21484
538510,84987
538510,21973
538510,22925
538510,22377
538510,21136
538510,84879
538511,22625
538511,21259
538511,79067
538511,47559B
538511,22348
538511,22747
538511,82580
538511,84520B
538511,79144B
538511,22212
538511,84510A
538511,20724
538511,21041
538511,21035
538511,84660B
538511,90002D
538512,22424
538512,22358
538512,22349
538512,22700
538512,22481
538512,22472
538512,22635
538512,22624
538512,72741
538513,21485
538513,22112
538513,21479
538513,22111
538513,22110
538513,21462
538513,21673
538513,21673
538513,21671
538513,21672
538513,21668
538513,22127
538513,85084
538513,22640
538513,22641
538513,22639
538513,21034
538513,22909
538513,22585
538513,22910
538513,22241
538513,22127
538513,22222
538513,22128
538513,21843
538514,22689
538514,22688
538514,21733
538514,22804
538514,85123A
538514,21794
538514,22834
538514,21677
538514,21676
538514,21675
538514,21680
538514,21481
538514,22112
538514,22835
538514,22086
538514,22809
538514,85066
538514,22810
538514,22086
538514,22086
538514,84029E
538514,84030E
538514,84029G
538514,21181
538514,21175
538514,22171
538514,21754
538514,21756
538514,21755
538514,21756
538514,21756
538514,21755
538514,21756
538514,21755
538514,21756
538514,21756
538514,21755
538514,22175
538514,22176
538514,22505
538514,21623
538514,15056N
538514,20679
538514,15056BL
538514,15056P
538514,48194
538514,48188
538514,48111
538514,21524
538514,20685
538514,48184
538514,48138
538514,48194
538514,48173C
538514,48116
538514,21499
538514,21500
538514,21498
538515,22622
538515,21912
538515,22550
538515,22548
538515,21791
538515,21889
538515,21888
538515,21915
538515,22489
538515,22561
538515,22491
538515,22635
538515,22634
538516,22112
538517,22491
538517,21232
538517,21231
538517,21212
538517,84991
538517,22560
538517,21248
538517,22489
538517,22558
538517,20676
538517,20754
538517,22563
538517,22562
538517,22564
538517,21164
538517,18098C
538517,21218
538517,85227
538517,21791
538517,22548
538517,21790
538517,21889
538517,21704
538517,22209
538517,22198
538517,22197
538517,22561
538517,22561
538517,22844
538517,22796
538517,22760
538517,20967
538517,20970
538517,22940
538517,22940
538517,22940
538517,22750
538517,22750
538517,22749
538517,22570
538517,22570
538517,22568
538517,22568
538517,22569
538517,22568
538517,22749
538517,22749
538517,22749
538517,22749
538517,22570
538517,22623
538517,22645
538517,22646
538518,90200C
538518,22154
538518,22900
538518,22713
538518,22659
538518,20828
538518,21820
538518,21809
538518,20663
538518,22758
538518,21014
538518,21647
538518,21205
538518,21201
538518,22779
538518,22469
538518,20713
538518,22752
538518,84879
538518,21815
538518,22572
538518,22575
538518,22834
538518,21481
538518,22837
538518,21484
538518,22113
538518,22837
538518,84030E
538518,22111
538518,22467
538518,84406B
538518,84884A
538518,22795
538518,21736
538518,21877
538518,21875
538518,22922
538518,22363
538518,22362
538518,22360
538518,22364
538518,22359
538518,21616
538518,21620
538518,21620
538518,20752
538518,20754
538518,21640
538518,21446
538518,22752
538518,70007
538518,84536A
538518,21644
538518,21640
538518,21643
538518,21034
538518,85049A
538518,21609
538518,84755
538518,22142
538518,22775
538518,22774
538518,85061W
538518,84971S
538518,22728
538518,22726
538518,22727
538518,22907
538518,21533
538518,22766
538518,20854
538518,20854
538518,21051
538518,22144
538518,22910
538518,22147
538518,22157
538518,21818
538518,22156
538518,22294
538518,21813
538518,21820
538518,21098
538518,22973
538518,22945
538518,22804
538518,85123A
538518,21733
538518,22130
538518,22129
538518,21098
538518,84922
538518,84912B
538518,22914
538518,22912
538518,21000
538518,47369A
538518,72349B
538518,85040A
538518,22087
538518,20669
538518,21164
538518,22086
538518,22460
538518,84970L
538518,37343
538518,21873
538518,21872
538518,21868
538518,21871
538518,21738
538518,21741
538518,47566B
538518,21929
538518,21928
538518,20712
538518,20713
538518,21931
538518,21033
538518,22385
538518,22374
538518,22371
538518,22376
538518,20828
538518,71477
538518,21730
538518,21034
538518,90036E
538518,90160A
538518,90160B
538518,90161B
538518,90160C
538518,90200D
538518,90160D
538518,90200C
538518,90200E
538519,22802
538519,22326
538519,21559
538519,22663
538519,21931
538519,22386
538520,22802
538520,21826
538520,21679
538521,21754
538521,21755
538521,22072
538521,22846
538521,22849
538521,21527
538521,21258
538521,22795
538521,21218
538521,21539
538521,21216
538521,21784
538521,82011A
538521,15060B
538521,85014A
538521,85014B
538521,21756
538522,20801
538522,21876
538522,22638
538522,84946
538522,22041
538522,21137
538523,82616C
538523,85183A
538523,85183B
538523,21843
538523,22380
538523,22149
538523,22475
538523,21731
538523,21833
538523,84077
538523,21221
538523,21224
538523,85136C
538523,85135C
538523,20780
538523,22544
538523,22539
538523,22530
538523,22537
538523,21556
538523,22637
538523,22650
538523,21890
538523,22910
538524,10002
538524,10125
538524,10135
538524,16235
538524,17003
538524,17012D
538524,17012E
538524,17038
538524,18098C
538524,20617
538524,20622
538524,20665
538524,20668
538524,20713
538524,20716
538524,20717
538524,20718
538524,20719
538524,20723
538524,20724
538524,20725
538524,20727
538524,20733
538524,20735
538524,20754
538524,20767
538524,20770
538524,20781
538524,20846
538524,20847
538524,20897
538524,20914
538524,20932
538524,20956
538524,20961
538524,20963
538524,20966
538524,20972
538524,21002
538524,21012
538524,21014
538524,21015
538524,21028
538524,21041
538524,21066
538524,21067
538524,21071
538524,21098
538524,21108
538524,21110
538524,21156
538524,21164
538524,21165
538524,21166
538524,21167
538524,21169
538524,21174
538524,21175
538524,21181
538524,21187
538524,21189
538524,21191
538524,21192
538524,21194
538524,21195
538524,21210
538524,21212
538524,21213
538524,21216
538524,21218
538524,21224
538524,21231
538524,21232
538524,21245
538524,21249
538524,21257
538524,21262
538524,21272
538524,21284
538524,21288
538524,21313
538524,21314
538524,21317
538524,21352
538524,21354
538524,21356
538524,21358
538524,21381
538524,21407
538524,21408
538524,21430
538524,21479
538524,21481
538524,21484
538524,21485
538524,21494
538524,21504
538524,21507
538524,21508
538524,21509
538524,21523
538524,21544
538524,21547
538524,21557
538524,21558
538524,21559
538524,21563
538524,21624
538524,21640
538524,21643
538524,21648
538524,21662
538524,21714
538524,21741
538524,21786
538524,21789
538524,21790
538524,21801
538524,21802
538524,21803
538524,21809
538524,21810
538524,21821
538524,21824
538524,21829
538524,21832
538524,21844
538524,21851
538524,21877
538524,21889
538524,21890
538524,21891
538524,21892
538524,21894
538524,21900
538524,21901
538524,21902
538524,21907
538524,21908
538524,21914
538524,21915
538524,21917
538524,21918
538524,21922
538524,21930
538524,21931
538524,21934
538524,21942
538524,21945
538524,21948
538524,21949
538524,21967
538524,21972
538524,21974
538524,21977
538524,21980
538524,21982
538524,21985
538524,21990
538524,21991
538524,21992
538524,21993
538524,22023
538524,22027
538524,22028
538524,22029
538524,22037
538524,22041
538524,22065
538524,22068
538524,22077
538524,22079
538524,22082
538524,22084
538524,22086
538524,22098
538524,22100
538524,22109
538524,22111
538524,22112
538524,22113
538524,22118
538524,22123
538524,22130
538524,22131
538524,22132
538524,22134
538524,22141
538524,22144
538524,22149
538524,22162
538524,22169
538524,22173
538524,22174
538524,22178
538524,22183
538524,22184
538524,22187
538524,22188
538524,22190
538524,22195
538524,22196
538524,22197
538524,22198
538524,22207
538524,22216
538524,22222
538524,22227
538524,22243
538524,22246
538524,22251
538524,22261
538524,22274
538524,22281
538524,22295
538524,22297
538524,22311
538524,22312
538524,22314
538524,22316
538524,22321
538524,22326
538524,22327
538524,22329
538524,22335
538524,22348
538524,22350
538524,22355
538524,22356
538524,22360
538524,22363
538524,22367
538524,22379
538524,22380
538524,22382
538524,22398
538524,22405
538524,22409
538524,22411
538524,22413
538524,22417
538524,22419
538524,22421
538524,22423
538524,22427
538524,22448
538524,22449
538524,22454
538524,22456
538524,22457
538524,22458
538524,22459
538524,22461
538524,22464
538524,22469
538524,22476
538524,22488
538524,22494
538524,22498
538524,22502
538524,22530
538524,22531
538524,22532
538524,22533
538524,22534
538524,22536
538524,22549
538524,22553
538524,22558
538524,22567
538524,22568
538524,22570
538524,22571
538524,22572
538524,22573
538524,22574
538524,22577
538524,22578
538524,22579
538524,22581
538524,22582
538524,22584
538524,22585
538524,22587
538524,22588
538524,22594
538524,22600
538524,22601
538524,22602
538524,22603
538524,22615
538524,22616
538524,22619
538524,22620
538524,22624
538524,22627
538524,22628
538524,22637
538524,22644
538524,22651
538524,22654
538524,22659
538524,22660
538524,22664
538524,22665
538524,22666
538524,22669
538524,22694
538524,22697
538524,22712
538524,22717
538524,22718
538524,22719
538524,22725
538524,22726
538524,22736
538524,22737
538524,22738
538524,22739
538524,22740
538524,22741
538524,22743
538524,22745
538524,22748
538524,22755
538524,22759
538524,22769
538524,22785
538524,22791
538524,22795
538524,22811
538524,22816
538524,22818
538524,22834
538524,22835
538524,22837
538524,22838
538524,22839
538524,22841
538524,22847
538524,22851
538524,22855
538524,22867
538524,22887
538524,22889
538524,22893
538524,22895
538524,22896
538524,22897
538524,22898
538524,22899
538524,22903
538524,22904
538524,22906
538524,22907
538524,22909
538524,22910
538524,22910
538524,22926
538524,22927
538524,22941
538524,22942
538524,22942
538524,22944
538524,22945
538524,22948
538524,22949
538524,22952
538524,22953
538524,22955
538524,22960
538524,22961
538524,22964
538524,22966
538524,22968
538524,22969
538524,22973
538524,22988
538524,35653
538524,35957
538524,35961
538524,37444A
538524,46776C
538524,47367B
538524,47563A
538524,47566
538524,47591B
538524,47591D
538524,47593B
538524,47594A
538524,48184
538524,70006
538524,70007
538524,71477
538524,72351B
538524,72807A
538524,72807C
538524,79000
538524,79066K
538524,79067
538524,79144C
538524,82482
538524,82494L
538524,84006
538524,84029E
538524,84029G
538524,84030E
538524,84031A
538524,84031B
538524,84032A
538524,84032B
538524,84050
538524,84347
538524,84375
538524,84378
538524,84380
538524,84510A
538524,84510C
538524,84520B
538524,84536A
538524,84536B
538524,84598
538524,84659A
538524,84692
538524,84754
538524,84792
538524,84832
538524,84849D
538524,84876B
538524,84876D
538524,84879
538524,84913A
538524,84923
538524,84946
538524,84968C
538524,84970S
538524,84978
538524,84987
538524,84988
538524,84991
538524,84992
538524,84997C
538524,85014A
538524,85017B
538524,85039A
538524,85039B
538524,85039C
538524,85040A
538524,85049A
538524,85049E
538524,85049H
538524,85099B
538524,85099F
